id,Date,Longitude,Latitude,Route,Operator,Type,Registration,Aboard,Fatalities,weather,terrain,sabotage,unknown,mechanical,human,pilot,flt_src,flt_dest,src_lon,src_lat,dest_lon,dest_lat
3125,03/14/1979,51.25,25.5,Amman - Doha,Alia Royal Jordanian Airlines,Boeing B-727-2D3,JY-ADU,64,45,0,0,0,1,0,0,0,Amman,Doha,35.923963,31.951569,51.526416,25.285633
3127,03/17/1979,37.5,55.75,Moscow - Odessa,Aeroflot,Tupolev TU-104B,CCCP-42444,106,86,0,0,0,0,0,0,0,Moscow,Odessa,37.617661,55.750718,30.732564,46.484658
3129,03/22/1979,21.01667,56.51667,Gorkiy - Liepaya,Aeroflot,Tupolev 134A,CCCP-65031,5,4,1,0,0,0,0,0,0,Gorkiy,Liepaya,104.279942,52.281869,-74.82037,10.962042
3130,03/22/1979,-164.72389,60.47944,"Bethel, AK - Tooksook, Alaska",Village Aviation - Air Taxi,Cessna U206,N733CT,7,2,0,0,0,0,0,0,1,"Bethel, AK","Tooksook, Alaska",-161.755833,60.792222,-100.445882,39.78373
3132,03/29/1979,-113.64258,60.10867,Quebe- Montreal,Quebecair,Fairchild F-27,CF-QBL,24,17,0,0,0,0,0,0,0,Quebe,Montreal,-68.81616,-19.457531,-73.610364,45.497216
3133,4/12/1979,-105.875816,33.641799,"Carrizozo, NM - Albuquerque, NM",SW Air Rangers - Air Taxi,Piper PA-32RT-300,N6309C,3,3,1,0,0,0,0,0,0,"Carrizozo, NM","Albuquerque, NM",-105.877725,33.643249,-106.650985,35.084103
3134,04/14/1979,-118.32785,33.34281,"San Pedro, CA - Catalina, CA",Catalina Airlines,Grumman G-21 Goose,N11CS,11,1,1,0,0,0,0,0,0,"San Pedro, CA","Catalina, CA",-118.292293,33.735852,-53.071574,48.527164
3135,04/18/1979,-74.22509,40.736101,"Newark, NJ - Flushing, NY",New York Airways,Sikorsky S61-L,N618PA,18,3,0,0,0,0,0,0,0,"Newark, NJ","Flushing, NY",-74.172367,40.735657,-73.817429,40.76543
3136,04/23/1979,-79.00453,-2.90054,Quito - Cuenca,SAETA,Vickers Viscount 785D,HC-AVP,57,57,0,0,0,0,0,0,0,Quito,Cuenca,-78.512327,-0.220164,-2.134824,40.068116
3138,05/25/1979,-87.628198,41.896676,"Chicago, IL- Los Angeles, CA",American Airlines,McDonnell Douglas DC-10-10,N110AA,271,271,0,0,0,0,1,0,1,"Chicago, IL","Los Angeles, CA",-87.624421,41.875555,-118.244476,34.054935
3139,01/14/1980,-157.13639,66.88806,"Ambler, AK - Kobuk, AK",Ambler Air Service,Cessna 185,N1690Z,9,7,1,0,0,0,0,0,0,"Ambler, AK","Kobuk, AK",-157.854727,67.087024,-149.891811,61.217439
3140,05/25/1979,-146.86667,70.185,Bullen Point - Deadhorse,Sea Airmotive,de Havilland Canada DHC-4A Caribou,N581PA,3,3,0,0,0,0,0,0,1,Bullen Point,Deadhorse,15.815847,56.047449,-148.459815,70.200697
3141,05/27/1979,-17.44406,14.6937,Bouceif - Dakar,Military - Mauritanian Air Force,de Havilland Canada DHC-5D Buffalo,5T-MAX,12,12,0,0,0,0,0,0,0,Bouceif,Dakar,-15.968777,18.092792,-17.447938,14.693425
3142,05/30/1979,-67.859167,44.507856,Boston - Rockland,Downeast Airlines,de Havilland DHC-6-200,N68DE,18,17,0,0,0,0,0,0,1,Boston,Rockland,-71.058291,42.360253,-74.035727,41.151932
3145,06/17/1979,-70.2828,41.65289,"New York, NY - Hyannis, MA",Air New England,de Havilland Canada DHC-6 Twin Otter 300,N383EX,10,1,0,0,0,0,0,0,1,"New York, NY","Hyannis, MA",-73.986614,40.730646,-70.282592,41.651513
3146,7/11/1979,120,-5,Talang Betutu - Medan,Garuda Indonesia Airlines,Fokker F-28 Fellowship 1000,PK-GVE,61,61,0,0,0,0,0,0,1,Talang Betutu,Medan,104.668856,-2.94197,98.673826,3.589665
3147,7/12/1979,-149.855702,61.220018,"Anchorage, AK - Kenai, AK",Soldotna Air Services,Cessna 402B,N402TH,7,7,0,0,0,0,0,0,0,"Anchorage, AK","Kenai, AK",-149.894852,61.216313,-151.258333,60.554444
3148,7/12/1979,178.58333,-16.81667,Suva-Nausori - Bua-Dama,Fiji Air Services,Britten Norman BN-2A Trislander,DQ-FBO,9,9,0,1,0,0,0,0,1,Suva-Nausori,Bua-Dama,178.528999,-18.028719,-100.445882,39.78373
3149,07/20/1979,-155.83323,20.24232,Positiioning - San Jose - Honolulu,Trans National Airlines,Douglas C-47B,N63250,3,3,0,0,0,0,0,0,0,Positiioning,Honolulu,-100.445882,39.78373,-157.855676,21.304547
3151,07/24/1979,-64.5,18.5,St. Croix - St. Kitts,Prinair,de Havilland DH-114 Heron,N575PR,21,8,0,0,0,0,0,0,0,St. Croix,St. Kitts,-64.066713,44.902066,139.082005,-34.356829
3155,8/04/1979,73.11013,18.98878,Bombay - Pune,Indian Airlines,Hindustan Aeronautics 748 2-224,VT-DXJ,45,45,0,0,0,0,0,0,0,Bombay,Pune,0.990497,45.039757,73.854319,18.520306
3156,8/04/1979,-114.48645,44.21769,"Boise, ID - Indian Creek, ID",Boise Air Service,Cessna T210M,N6286B,6,6,0,0,0,0,0,0,1,"Boise, ID","Indian Creek, ID",-116.200835,43.61656,-116.691996,43.668503
3157,8/09/1979,-73.817356,40.76538,"Flushing, NY - AtlantiCity, NJ",Southern Jersey Air - Air Taxi,Beechcraft D55,N105AC,3,3,0,0,0,0,0,0,0,"Flushing, NY","AtlantiCity, NJ",-73.817429,40.76543,-100.445882,39.78373
3158,8/11/1979,30,27,"Athens, Greece - Jeddah, Saudi Arabia",Bahri Aviation,Learjet 35,N711AF,5,5,0,0,0,0,0,0,0,"Athens, Greece","Jeddah, Saudi Arabia",23.727984,37.984149,39.16404,21.582225
3159,8/11/1979,34.6166667,48.5,Tashkent - Donetsk - Minsk /Chelyabinsk to Kishinev,Aeroflot / Aeroflot,Tupolev TU-134A / Tupolev Tu-134A,65735/65816,178,178,0,0,0,1,0,0,0,Tashkent,Minsk /Chelyabinsk to Kishinev,69.278708,41.312336,-100.445882,39.78373
3161,08/23/1979,92.1867687,58.4501,Norisk - Krasnoyarsk,Aeroflot,Antonov AN-12,CCCP-12963,16,11,0,0,0,0,0,0,0,Norisk,Krasnoyarsk,-100.445882,39.78373,92.872515,56.009097
3167,09/14/1979,-121.816873,42.293293,Redmond - Klamath Falls - Medford,Butler Aviation Inc.,Douglas DC-7,N455SW,12,12,1,0,0,0,0,0,1,Redmond,Medford,-122.123877,47.669414,-122.87186,42.326418
3168,09/14/1979,9.00972,39.06444,Alghero - Cagliari,Aero Transporti Italiani,McDonnell Douglas DC-9-32,I-ATJC,31,31,1,0,0,0,0,0,0,Alghero,Cagliari,8.315147,40.560021,9.112851,39.216953
3172,10/03/1979,-134.523946,58.373561,"Juneau, AK - Return",Southeast Skyways - Air Taxi,Cessna 207,N1726U,3,3,0,0,0,0,0,0,1,"Juneau, AK",Return,-134.419734,58.30195,-82.995427,34.639821
3173,10/08/1979,-84.542748,39.05906,"Covington, KY - Nashville, TN",Comair,Piper PA-31,N6642L,8,8,0,0,0,0,0,0,0,"Covington, KY","Nashville, TN",-84.508371,39.083622,-86.774353,36.16223
3174,10/08/1979,23.71622,37.97945,Zurich - Geneva - Athens - Bombay - Beijing,Swissair,McDonnell Douglas DC-8-62,HB-IDE,156,14,0,0,0,0,0,0,1,Zurich,Beijing,8.542322,47.372396,116.391248,39.905963
3176,10/22/1979,-87.24974,39.83337,"Centrailia, IN - Columbus, IN",Rhoadgs Aviation - Air Taxi,Cessna 310,N1320G,2,2,0,0,0,0,0,0,0,"Centrailia, IN","Columbus, IN",-60.423299,53.302705,-85.92138,39.201441
3177,10/27/1979,-117.043081,32.552001,"Monterey, Mexico - San Ysidro, CA",,Beech 200,XC-PGR,10,10,1,0,0,0,0,0,1,"Monterey, Mexico","San Ysidro, CA",-96.211258,19.220649,-117.043081,32.552001
3179,10/31/1979,-99.12766,19.42847,"Los Angeles, CA  - Mexico City, Mexico",Western Airlines,McDonnell Douglas DC-10-10,N903WA,88,72,1,0,0,0,0,0,1,"Los Angeles, CA","Mexico City, Mexico",-118.244476,34.054935,-99.133342,19.432601
3180,11/01/1979,-78.93289,44.91682,Pickle Lake - Big Trout,Austin Airways,De Havilland Dash-6,C-GTJA,3,3,0,0,0,0,0,0,0,Pickle Lake,Big Trout,-90.190769,51.467448,-100.445882,39.78373
3181,11/02/1979,-82.402871,34.848567,"Greenville, SC - Colombia, SC",Bankair Inc. - Air Taxi,Piper PA-31,N66893,7,5,0,0,0,0,0,0,0,"Greenville, SC","Colombia, SC",-82.398488,34.851354,-69.215915,-51.641154
3182,11/12/1979,-123.003655,44.94878,"John Day, OR - Salem, OR",McKenzie Flying Service - Air Taxi,Cessna T310R,N1316G,3,3,0,0,0,0,0,0,0,"John Day, OR","Salem, OR",-118.953432,44.41584,-123.033121,44.939157
3183,11/15/1979,-87.650052,41.850033,Chicago - Washington D.C.,American Airlines,Boeing B-727,,78,0,0,0,0,0,0,0,0,Chicago,Washington D.C.,-87.624421,41.875555,-77.036646,38.894955
3185,11/18/1979,-111.967438,40.696613,"Ogden, UT - Las Vegas, NV",Transamerica Airlines,Lockheed L-188CF Electra,N859U,3,3,0,0,1,0,0,1,1,"Ogden, UT","Las Vegas, NV",-111.973843,41.223005,-115.149225,36.166286
3187,11/26/1979,39.21917,21.51694,Jeddah - Karachi,Pakistan International Airlines,Boeing B-707-340C,AP-AWZ,156,156,0,0,0,0,0,0,0,Jeddah,Karachi,39.16404,21.582225,67.031129,24.86678
3188,11/28/1979,-110.3261,46.9048,Auckland - Christchurch,Air New Zealand,McDonnell Douglas DC-10-30,ZK-NZP,257,257,0,0,0,0,0,1,0,Auckland,Christchurch,174.765551,-36.853466,172.636646,-43.530955
3190,12/03/1979,-165.40639,64.50111,"Nome, AK - Return",Evergreen Helicopter - Air Taxi,de Havilland DHC-6,N8061V,4,4,1,0,0,0,0,0,0,"Nome, AK",Return,-165.398799,64.498992,-82.995427,34.639821
3193,12/19/1979,-81.36667,13.36667,Arauca - Bogota,SATENA,Douglas DC-4 (C-54),FAC-1106,19,19,0,0,0,0,0,0,0,Arauca,Bogota,-71.000009,6.666676,-74.076103,4.598077
3194,12/22/1979,-70.9731,-11.25669,Pucallpa - Puerto Esperanza,Fuerza Aérea del Peru,de Havilland Canada DHC-5 Buffalo,FAP-348,29,29,0,0,0,0,0,0,0,Pucallpa,Puerto Esperanza,-74.538751,-8.382074,-73.534799,-9.627465
3195,12/23/1979,32.85427,39.91987,Ankara - Samsun,Turkish Airlines (THY),Fokker F-28 Fellowship 1000,TC-JAT,45,41,1,0,0,0,0,0,0,Ankara,Samsun,32.853793,39.921522,36.329446,41.288992
3197,1/02/1980,-72.41667,19,Port au Prince - Cape Haitien,Haïti Air Inter,Britten Norman BN Islander,HH-CNC,9,9,0,0,0,0,0,0,0,Port au Prince,Cape Haitien,-72.339593,18.547327,-72.200807,19.759524
3198,1/11/1980,-28.6731465,-14.5994134,Shreveport - Baton Rouge,Private charter,Cessna 441 Conquest,N442NC,2,2,0,0,0,0,0,0,1,Shreveport,Baton Rouge,-93.765194,32.522183,-91.18738,30.44596
3199,01/21/1980,53,32,Babol Sar - Tehran,Iran National Airlines,Boeing B-727-86,EP-IRD,128,128,1,0,0,0,0,0,0,Babol Sar,Tehran,-100.445882,39.78373,51.401379,35.700618
3201,01/24/1980,96.08359,21.97473,Mandalay - Rangoon,Military - Union of Burma Air Force,Fairchild FH-227H,5003,44,43,0,0,0,0,0,0,0,Mandalay,Rangoon,96.082375,21.981275,96.160992,16.796713
3202,2/03/1980,-74.49583,20.34667,Moa - Baracoa,Cubana de Aviacon,Yakovlev YAK-40,CU-T1219,37,1,0,0,0,0,0,0,0,Moa,Baracoa,-10.975612,7.881293,-74.496552,20.346502
3203,02/21/1980,151.20732,-33.86785,Sydney - Tomora,Advance Airlines,Beechcraft Super King Air 200,VH-AAV,13,13,0,0,0,0,0,0,0,Sydney,Tomora,151.216454,-33.854816,-10.557346,14.066261
3204,02/21/1980,-90.207578,29.248005,"Leeville, LA - Grand Isle, LA",Rotor Airs In- Air Taxi,Sikorsky S-62A,N442Y,7,6,0,0,0,0,0,0,0,"Leeville, LA","Grand Isle, LA",-90.210807,29.250453,-73.304262,44.706737
3206,02/27/1980,120.9822,14.6042,Taipei - Manila,China Airlines (Taiwan),Boeing B-707-309C,B-1826,135,2,0,0,0,0,0,0,1,Taipei,Manila,121.56368,25.03752,120.97997,14.590622
3207,03/14/1980,21.01178,52.22977,New York City - Warsaw,LOT Polish Airlines,Ilyushin IL-62,SP-LAA,87,87,0,0,0,0,0,0,0,New York City,Warsaw,-73.986614,40.730646,21.006727,52.231924
3209,03/21/1980,-96.919704,29.845783,"Houston, TX - Brownwood, TX",Eagle Commuter,Piper PA-28-180,N55932,10,7,0,0,0,0,0,0,1,"Houston, TX","Brownwood, TX",-95.367697,29.758938,-98.555289,32.26184
3213,4/12/1980,-48.54917,-27.59667,Sao Paulo - Florianopolis,Transbrasil,Boeing B-727-27C,PT-TYS,58,55,0,0,0,0,0,0,1,Sao Paulo,Florianopolis,-49.023235,-21.954981,-48.54961,-27.5973
3215,04/25/1980,-16.25462,28.46824,Manchester - Tenerife,Dan Air Services,Boeing B-727-64,G-BDAN,146,146,0,0,0,0,0,0,1,Manchester,Tenerife,-2.244101,53.47913,-16.621447,28.293579
3216,04/27/1980,100,15,Khon Kaen - Bangkok,Thai Airways,Hawker Siddeley HS-748-2,HS-THB,53,44,1,1,1,0,0,0,1,Khon Kaen,Bangkok,102.635293,16.602239,100.493087,13.754253
3219,12/21/1980,-75.52971,1.55369,Rio Hacha - Medellin,Transportes Aereos del Caribe,Aerospatiale Caravelle 6R,HK-1810,70,70,0,0,0,0,0,0,0,Rio Hacha,Medellin,-75.622801,1.685713,123.962155,11.127663
3220,05/19/1980,-82.530653,27.336435,"West Palm Beach, FL - New Orleans, LA",Northeast Jet,Learjet 25D,N125NE,2,2,0,0,1,0,0,0,0,"West Palm Beach, FL","New Orleans, LA",-80.053375,26.715343,18.990277,-33.714995
3224,6/12/1980,-96.344273,41.342714,"Appleton, WI - Minneapolis, MN, - Lincoln, NE",Air Wisconsin,Swearingen 226TC Metro II,N6505,15,13,0,0,0,0,0,0,0,"Appleton, WI","Lincoln, NE",-88.40676,44.261134,-96.667821,40.8
3226,06/15/1980,-159.35479,21.97583,"Honolulu, HI - Lihue, HI",Aero PaLease - Air Taxi,Piper PA-34,N2564Q,2,2,1,0,0,0,0,0,0,"Honolulu, HI","Lihue, HI",-157.855676,21.304547,-159.371111,21.981111
3227,06/27/1980,13.19164,38.71076,Bologna - Palermo,Itavia,McDonnell Douglas DC-9-15,I-TIGI,81,81,0,0,1,0,0,0,0,Bologna,Palermo,11.343035,44.493671,13.352443,38.111227
3229,7/07/1980,76.92848,43.25654,Alma Ata - Simferopol,Aeroflot,Tupolev TU-154B,CCCP-85355,166,166,0,0,0,0,0,0,0,Alma Ata,Simferopol,76.945728,43.236392,34.102486,44.952146
3230,7/12/1980,-163.029167,64.543333,"Nome, AK - Unalakeet, AK",Ryan Air Services,Cessna 402B,N90238,8,8,1,0,0,0,0,0,0,"Nome, AK","Unalakeet, AK",-165.398799,64.498992,-100.445882,39.78373
3231,07/21/1980,-112.126557,35.973595,"Tusayan, AZ - Phoenix, AZ",SceniAirlines,Cessna 404 Titan II,N2683S,8,8,0,0,0,0,1,0,1,"Tusayan, AZ","Phoenix, AZ",-112.126557,35.973595,-112.077346,33.448587
3232,07/25/1980,-75.11787,40.001811,"Hazelton, PA - Philadelphia, PA",Air Pennsylvania - Air Taxi,Piper PA-31-350,N5MS,3,3,0,0,0,0,0,0,0,"Hazelton, PA","Philadelphia, PA",-78.718919,41.898673,-75.16359,39.952399
3233,8/01/1980,-102,23,"Lima, Peu - Mexico City, Mexico",Aeronaves del Peru,Douglas DC-8-43F,OB-R-1143,7,3,0,0,0,0,0,0,0,"Lima, Peu","Mexico City, Mexico",4.794045,45.911915,-99.133342,19.432601
3234,8/03/1980,-160.37639,59.06194,"Dillingham, AK - Return",Yute Air Alaska - Air Taxi,de Havilland DHC-3,N443GR,9,2,1,0,0,0,0,0,0,"Dillingham, AK",Return,-158.201685,59.901111,-82.995427,34.639821
3235,8/06/1980,-90.805402,29.578671,Oil Platform SS-224 - Houma LA,Air Logistics,Bell 205A-1 helicopter,N95AL,13,13,1,0,0,0,0,0,0,Oil Platform SS-224,Houma LA,-100.445882,39.78373,-173.941362,-18.630467
3236,8/07/1980,-17.03465,20.93098,Bucurest  - Nouadhibou,Tarom,Tupolev TU-154B-1,YR-TPH,168,1,0,0,0,0,0,0,0,Bucurest,Nouadhibou,26.126079,44.491227,-17.050101,20.91313
3239,12/23/1980,51.25,25.5,Dhahran - Karachi,Saudi Arabian Airlines,Lockheed L-1011-200,HZ-AHJ,291,2,0,0,0,0,0,0,0,Dhahran,Karachi,50.120215,26.296653,67.031129,24.86678
3240,01/14/1981,10.5,51.5,"Ramstein AFB - Oslo, Norway",Military - U.S. Air Force,Lockheed C-130E Hercules,69-6581,11,11,0,0,0,0,0,0,0,Ramstein AFB,"Oslo, Norway",-100.445882,39.78373,10.739111,59.913269
3241,08/19/1980,46.72185,24.68773,Riyadh - Jeddah,Saudi Arabian Airlines,Lockheed 1011-200 TriStar,HZ-AHK,301,301,0,0,0,0,0,1,1,Riyadh,Jeddah,46.715065,24.631969,39.16404,21.582225
3242,08/26/1980,106.84513,-6.21462,Banjarmasin-Sjamsudin Noor  -  Jakarta,Bouraq Indonesia Airlines,Vickers Viscount 812,PK-IVS,37,37,0,0,0,0,0,0,0,Banjarmasin-Sjamsudin Noor,Jakarta,-100.445882,39.78373,106.827183,-6.175394
3244,9/10/1980,-74.39258,6.47106,Barranquilla - Bogota,Aeronorte Colombia,Douglas C-47,HK-329,3,3,0,0,0,0,0,0,0,Barranquilla,Bogota,-74.808646,11.011848,-74.076103,4.598077
3245,9/12/1980,-78.7,26.53333,West Palm Beach - Freeport Grand Bahama Islands,Florida Commuter Airlines,Douglas DC-3,N75KW,34,34,0,0,0,0,0,0,0,West Palm Beach,Freeport Grand Bahama Islands,-80.053375,26.715343,-100.445882,39.78373
3251,10/24/1980,-85.382005,30.726481,"Bartow, FL - Lake City, FL",Tampa Air Center - Air Taxi,Beechcraft E18S,N65V,3,3,0,0,0,0,0,0,0,"Bartow, FL","Lake City, FL",-81.785636,27.898184,-82.63929,30.189676
3253,11/12/1980,31.24967,30.06263,Ramstein AB - Cairo,Military - U.S. Air Force,Lockheed C-141A,67-0030,13,13,0,0,0,0,0,0,0,Ramstein AB,Cairo,-100.445882,39.78373,31.243666,30.048819
3255,11/19/1980,126.97783,37.56826,Anchorage - Seoul,Korean Airlines,Boeing B-747-2B5B,HL-7445,226,15,1,0,0,0,0,0,1,Anchorage,Seoul,-149.894852,61.216313,126.978291,37.566679
3258,12/05/1980,39.26951,-6.82349,Dodoma - Dar es Salaam,Tanzania Aviation,Piper PA-42 Cheyenne,5H-TAL,10,10,0,0,0,1,0,0,0,Dodoma,Dar es Salaam,35.746817,-6.179118,39.280358,-6.816084
3259,12/07/1980,-86.869178,41.68934,"Chicago, IL - Michigan City, IL",Queen Airmotive - Air Taxi,Beechcraft B90,N2181L,4,4,0,0,0,0,0,0,0,"Chicago, IL","Michigan City, IL",-87.624421,41.875555,-86.89503,41.707539
3260,12/12/1980,-162.72111,55.18583,"King Cove, AK - Cold Bay, AK",Penninsula Airways - Air Taxi,Piper PA-32,N2243Q,4,4,0,0,0,0,0,0,0,"King Cove, AK","Cold Bay, AK",-162.310278,55.061667,-162.702228,55.208123
3262,08/27/1981,-72,4,Florence - Neiva,Aeropesca Colombia,Vickers Viscount 745D,HK-1320,50,50,0,0,0,0,0,0,0,Florence,Neiva,11.255576,43.769871,-75.279442,3.033267
3263,01/20/1981,-117.426047,47.65878,Moses Lake - Spokane,Cascade Airways,Beechcraft 99A,N390CA,9,7,0,0,0,0,0,0,1,Moses Lake,Spokane,-119.278077,47.130142,-117.421226,47.657943
3264,01/27/1981,-117.73568,40.97296,"Reno, NV - Winnemucca, NV",Orcon Inc. - Air Taxi,Aero Commander 681,N500JP,3,2,1,0,0,0,0,0,0,"Reno, NV","Winnemucca, NV",-119.813674,39.52927,-117.735685,40.972958
3266,2/10/1981,-90.805402,29.578671,"New Orleans, LA - Houma, LA",Walker - Watts Aviation - Air Taxi,Cessna 310R,N1323G,4,4,0,0,0,0,0,0,0,"New Orleans, LA","Houma, LA",18.990277,-33.714995,-173.941362,-18.630467
3267,2/11/1981,-74.005973,40.714269,"White Plains, NY - Toronto, Canada",Private - Corporate,Lockheed 1339,N520S,8,8,1,0,0,0,0,0,0,"White Plains, NY","Toronto, Canada",-73.76291,41.033986,-79.387207,43.653963
3268,02/22/1981,-118.32785,33.34281,"San Pedro, CA - Avalon, CA",Helicopter - Air Taxi,Sikorsky S-62A,N324Y,8,2,0,0,0,0,0,0,0,"San Pedro, CA","Avalon, CA",-118.292293,33.735852,-106.656069,52.094877
3269,02/24/1981,-48.50444,-1.45583,Tucurui - Belem,VOTEC,Embraer 110P Bandeirante,PT-GLB,14,11,1,0,0,0,0,0,0,Tucurui,Belem,-49.670516,-3.774006,-23.655961,14.997689
3270,02/25/1981,-73.10871,42.70092,"North Adams, MA - New York, NY",Berkshire Aviation - Air Taxi,Cessna 310R,N5489J,3,2,0,0,0,0,0,0,1,"North Adams, MA","New York, NY",-73.108715,42.700915,-73.986614,40.730646
3272,3/02/1981,-118.296879,39.479393,"Fallon, NV - Austin, NVq",Air Chaparral - Air Taxi,Cessna T210N,N77FB,2,2,1,0,0,0,0,0,0,"Fallon, NV","Austin, NVq",-118.778396,39.473813,-100.445882,39.78373
3274,03/15/1981,-150.00028,64.00028,Fairbanks - Shemya AFB,Military - U.S. Air Force,Boeing RC-135S,61-2664,24,6,1,0,0,0,0,0,0,Fairbanks,Shemya AFB,-147.716675,64.837845,-100.445882,39.78373
3276,03/27/1981,-156.9275,64.73333,"Hughes, AK - Galena, AK",Galena Air Service - Air Taxi,Piper PA-31,N68856,4,4,0,0,0,0,0,0,0,"Hughes, AK","Galena, AK",-154.261253,66.046106,-156.93162,64.733553
3279,4/07/1981,-84.53822,39.166759,Cincinnati - Detroit,Freedom International,Learjet 23,N400PG,2,1,0,0,0,0,0,0,1,Cincinnati,Detroit,-84.51246,39.101454,-83.056737,42.348664
3280,04/17/1981,-105.179966,40.364469,"Denver, CO - Gillette, WY",Air US / Private,Hadley Page 137Jetstream I / Cessna 206,N11360 / N4862F,19,15,0,0,0,0,0,0,0,"Denver, CO","Gillette, WY",-104.984703,39.739154,-105.501876,44.290635
3283,5/07/1981,-57.95453,-34.92145,Tucuman - Buenos Aires,Austral Lineas Aeras (Argentina),BAC One-Eleven 529FR,LV-LOX,31,31,1,0,0,0,0,0,1,Tucuman,Buenos Aires,-59.898656,3.868542,-58.437076,-34.607562
3285,05/21/1981,-71.32896,43.92285,Oaxaca - Puerto Escondido,Lineas Aereas,Convair CV-440-11,XA-KEH,20,20,0,0,0,0,0,0,0,Oaxaca,Puerto Escondido,-96.5,17,-97.071633,15.862445
3287,05/24/1981,-78.1824,-0.00522,Quito - Macara,Military - Ecuadorean Air Force,Beech Super King Air 200/DHC6-Twin Otter,FAE-723/FAE-457,27,27,1,0,0,0,0,0,0,Quito,Macara,-78.512327,-0.220164,-79.929544,0.771965
3288,05/28/1981,-118.32785,33.34281,"Avalon, CA - Visalia, CA",Shanair Inc. - Air Taxi,Beechcraft 58,N140S,3,2,0,0,0,0,0,0,0,"Avalon, CA","Visalia, CA",-106.656069,52.094877,-119.292058,36.330228
3290,06/13/1981,109.03103,53.41116,Ulan - Severomuysk,Aeroflot,Ilyushin Il-14,CCCP-41838,52,52,0,0,0,0,0,0,0,Ulan,Severomuysk,98.313074,36.835339,-100.445882,39.78373
3293,06/26/1981,-1.38344,52.65971,London - East Midlands,Dan Air Services,Hawker Siddeley HS-748,G-ASPL,3,3,0,0,0,0,0,0,0,London,East Midlands,-0.127647,51.507322,-0.671822,52.796575
3294,06/30/1981,-86.254186,43.237691,"Muskegon, MI - Pontiac, MI",G & W Aviation,Cessna 401,N7957F,5,5,0,0,0,0,0,0,0,"Muskegon, MI","Pontiac, MI",-86.248392,43.234181,-83.291047,42.638922
3295,07/18/1981,44.51361,40.18111,"Tehran, Iran - Larnaca, Cyprus",TAR,Canadair CL-44D4-6,LV-JTN,4,4,0,0,0,0,0,0,0,"Tehran, Iran","Larnaca, Cyprus",51.401379,35.700618,33.637853,34.917201
3296,07/20/1981,45.34375,2.03711,Mogadishu- Hargeisa,Somali Airlines,Fokker F-27 Friendship 600RF,6O-SAY,50,50,0,0,0,0,0,0,0,Mogadishu,Hargeisa,45.338564,2.042778,44.061803,9.561733
3297,07/23/1981,-94.630384,39.103053,"Kansas City, MO - York, NE",Air Taxi,Beechcraft 58TC,N17705,4,4,0,0,0,0,0,0,0,"Kansas City, MO","York, NE",-94.578142,39.100105,-97.592026,40.868095
3300,07/27/1981,-106.08333,28.63333,Monterey - Chihuahua,Aeromexico,McDonnell Douglas DC-9-32,XA-DEN,66,30,1,0,0,0,0,0,0,Monterey,Chihuahua,-121.894639,36.600256,-106,28.5
3301,8/11/1981,-135.314852,59.456753,"Skagway, AK - Local",Skagway Air Service - Air Taxi,Piper PA-32,N8224Q,6,6,0,0,0,0,0,0,0,"Skagway, AK",Local,-135.313889,59.458333,-90.622905,38.373665
3302,08/22/1981,120.82367,24.56427,Taipei - Kaohsiung,Far Eastern Air Transport,Boeing B-737-222,B-2603,110,110,0,0,0,0,0,0,0,Taipei,Kaohsiung,121.56368,25.03752,120.312038,22.620335
3303,08/24/1981,129.44156,50.11118,Komsomol'sk-na-Amure - Blagoveshchensk,Aeroflot / Military - Russian Air Force,Antonov AN-24RV / Soviet Air Force TU-16,CCCP-46653,32,31,0,0,0,1,0,0,0,Komsomol'sk-na-Amure,Blagoveshchensk,137.020782,50.550877,127.527161,50.290527
3304,08/29/1981,127.257,53.73601,Chita - Zeya,Aeroflot,Yakovlev YAK-40,CCCP-87346,34,3,0,0,0,0,0,0,0,Chita,Zeya,113.500893,52.033409,128.104197,52.527132
3307,09/21/1981,-115.05721,36.24607,"Fort Lewis, WA - Indian springs, NV",Military - U.S. Air Force,Lockheed C-130H Hercules,74-1672,68,7,0,0,0,0,0,0,0,"Fort Lewis, WA","Indian springs, NV",-122.554979,47.108691,-115.670624,36.569955
3309,09/29/1981,51.42151,35.69439,Ahwaz - Tehran,Military - Iranian Air Force,Lockheed C-130H,5-158-8552,60,60,0,0,0,0,0,0,0,Ahwaz,Tehran,48.679302,31.32304,51.401379,35.700618
3310,10/01/1981,-106.312561,42.859875,"Casper, WY - McAllen, TX",Sky Train Air,Learjet 24,N44CJ,3,3,0,0,0,0,0,0,0,"Casper, WY","McAllen, TX",-106.313081,42.866632,-98.230082,26.204369
3311,10/06/1981,4.62639,51.70167,Rotterdam - Eindhoven - Hamburgh,NLM (Nederlandse Luchtvaart Maatschappij),Fokker F-28 Fellowship 4000,PH-CHI,17,17,0,0,0,0,0,0,0,Rotterdam,Hamburgh,4.488623,51.927798,-87.900052,41.505033
3313,10/26/1981,-64.93653,18.35329,Saint Croix - Saint Thomas,Aerolineas Argo,Lockheed L-749A Constellation,HI-328,5,5,0,0,0,0,0,0,0,Saint Croix,Saint Thomas,-64.731798,17.733343,-64.9189,18.342908
3315,11/08/1981,-102,23,Acapulco - Guadalajara,Aeromexico,McDonnell Douglas DC-9-32,XA-DEO,18,18,0,0,0,0,0,0,0,Acapulco,Guadalajara,-99.876832,16.860291,-2.50593,40.739996
